Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2023-05-31,Michael,Mccaul,"US Congressman",MLKN,"Millerknoll In",16001,Sell,"By Spouse & Dependent Child. Traded $2,002  to $30,000 ."
2023-05-31,Daniel,Meuser,"US Congressman",NVDA,"Nvidia Corp",375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
2023-05-31,Lois,Frankel,"US Congressman",CI,"The Cigna Grou",8000,Buy,"Traded $1,001 to $15,000 ."
2023-05-31,Lois,Frankel,"US Congressman",BSX,"Boston Scienti",8000,Sell,"Traded $1,001 to $15,000 ."
2023-05-31,Rohit,Khanna,"US Congressman",TD,"Toronto Domini",32500,Buy,"By Dependent Child. Traded $15,001 to $50,000 ."
2023-05-31,Rohit,Khanna,"US Congressman",C,"Citigroup Inc",657502,Buy,"Purchased Through Basket of Indices. By Spouse and Dependent Child. Traded $415,004 To $900,000 ."
2023-05-31,Rohit,Khanna,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 . Exact trade date is not visible in the filing, so assuming the date as end of month."
2023-05-30,Michael,Mccaul,"US Congressman",MLKN,"Millerknoll In",16001,Sell,"By Spouse & Dependent Child. Traded $2,002  to $30,000 ."
2023-05-30,Michael,Mccaul,"US Congressman",ADP,"Automatic Data",65001,Sell,"By Spouse And Dependent Child. Traded $30,002 To $100,000 ."
2023-05-30,Lois,Frankel,"US Congressman",BSX,"Boston Scienti",8000,Buy,"Traded $1,001 to $15,000 ."
2023-05-30,Lois,Frankel,"US Congressman",ARE,"Alexandria Rea",8000,Buy,"Traded $1,001 to $15,000 ."
2023-05-30,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",65001,Sell,"By Spouse And Dependent Child. Traded $30,002 To $100,000 ."
2023-05-30,Rohit,Khanna,"US Congressman",HBCYF,"HSBC Holdings ",32500,Buy,"By Dependent Child. Traded $15,001 to $50,000 ."
2023-05-30,Rohit,Khanna,"US Congressman",PFE,"Pfizer Inc",8000,Buy,N/A
