Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2020-10-30,Francis,Rooney,"US Congressman",RTX,"Rtx Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2020-10-30,Francis,Rooney,"US Congressman",REYN,"Reynolds Consu",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,Francis,Rooney,"US Congressman",LHX,"L3Harris Techn",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,Francis,Rooney,"US Congressman",GD,"General Dynami",8000,Sell,"Traded $1,001 to $15,000 ."
2020-10-30,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-10-30,James,Langevin,"US Congressman",PYPL,"Paypal Holding",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,James,Langevin,"US Congressman",AAPL,"Apple Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,Dean,Phillips,"US Congressman",MU,"Micron Technol",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",ELY,"Callaway Golf ",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",VRNT,"Verint Systems",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",PLOW,"Douglas Dynami",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",EPAY,"Bottomline Tec",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",EXLS,"Exlservice Hol",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,David,Roe,"US Congressman",QUOT,"Quotient Techn",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",HI,"Hillenbrand In",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",GNTX,"Gentex Corp",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",TREE,"Lendingtree In",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,David,Roe,"US Congressman",FTDR,"Frontdoor Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",EVR,"Evercore Partn",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",APAM,"Artisan Partne",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",BV,"Brightview Hol",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",SRCL,"Stericycle Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",PINS,"Pinterest Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",CMP,"Compass Minera",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",WSC,"Willscot Corp",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-30,David,Roe,"US Congressman",SERV,"Serve Robotics",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,David,Roe,"US Congressman",SSTK,"Shutterstock I",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,Thomas,Carper,"US Senator",IJR,"S&P Smallcap I",8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
2020-10-30,Austin,Scott,"US Congressman",FCEL,"Fuelcell Energ",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,Austin,Scott,"US Congressman",BE,"Bloom Energy C",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-30,Virginia,Foxx,"US Congressman",OLP,"One Liberty Pr",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-29,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-10-29,Joshua,Gottheimer,"US Congressman",ROG,"Rogers Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2020-10-29,Joshua,Gottheimer,"US Congressman",MEDP,"Medpace Holdin",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-29,Joshua,Gottheimer,"US Congressman",MA,"Mastercard Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",WBS,"Webster Financ",8000,Sell,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",V,"Visa Inc",32500,Buy,"Traded $15,001 to $50,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",VIAV,"Viavi Solution",8000,Buy,"Traded $1,001 to $15,000 ."
2020-10-29,Gilbert,Cisneros,"US Congressman",VCYT,"Veracyte Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",SITE,"Siteone Landsc",8000,Sell,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",PPBI,"Pacific Premie",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",NFLX,"Netflix Inc",32500,Buy,"Traded $15,001 to $50,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",MA,"Mastercard Inc",32500,Buy,"Traded $15,001 to $50,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",LHCG,"LHC Group Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",HLIO,"Helios Technol",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",DAVA,"Endava Plc ADR",8000,Buy,"Traded $1,001 to $15,000 "
2020-10-29,Gilbert,Cisneros,"US Congressman",AAPL,"Apple Inc",32500,Buy,"Traded $15,001 to $50,000 ."
2020-10-29,Gilbert,Cisneros,"US Congressman",ABCB,"Ameris Bancorp",8000,Buy,"Traded $1,001 to $15,000 ."
